0
6.7903e-17
9.1036e-13
3.6505e-11
1.4098e-10
2.4473e-10
3.1707e-10
3.584e-10
3.7698e-10
3.8082e-10
3.7585e-10
3.6596e-10
3.5361e-10
3.4027e-10
3.2681e-10
3.1372e-10
3.0126e-10
2.8949e-10
2.7847e-10
2.6815e-10
2.5849e-10
2.4945e-10
2.4093e-10
2.3291e-10
2.253e-10
2.1809e-10
2.1121e-10
2.0466e-10
1.9838e-10
1.9237e-10
