0.00019068,0.0030157,0.015425,0.037967,0.063694,0.088663,0.11127,0.13082,0.14715,0.16049,0.17119,0.17963,0.18617,0.19113,0.19479
4.8832e-05,0.0011455,0.0082943,0.026153,0.050136,0.074844,0.098132,0.11906,0.13721,0.15253,0.16517,0.17541,0.18356,0.18991,0.19474
1.1326e-05,0.00038688,0.0039112,0.016288,0.037287,0.061124,0.084469,0.10611,0.12548,0.14232,0.15662,0.16851,0.17821,0.18598,0.19207
2.3976e-06,0.00012051,0.0016599,0.0091335,0.025857,0.048034,0.071038,0.092955,0.11307,0.13101,0.14663,0.15994,0.17107,0.18019,0.18753
4.5864e-07,3.5103e-05,0.00065094,0.0046593,0.016539,0.03592,0.058096,0.080001,0.10053,0.11923,0.13586,0.15035,0.16272,0.17309,0.18162
7.8062e-08,9.5527e-06,0.00024027,0.0022014,0.0097506,0.02528,0.045821,0.067398,0.088124,0.10733,0.12473,0.14016,0.15359,0.16507,0.1747
1.1632e-08,2.4082e-06,8.4052e-05,0.00097862,0.0053476,0.016647,0.034531,0.055244,0.075947,0.095489,0.11345,0.12963,0.14395,0.1564,0.16703
1.4936e-09,5.5603e-07,2.7836e-05,0.000414,0.0027635,0.010278,0.024693,0.04374,0.064061,0.083772,0.10216,0.11894,0.134,0.14728,0.1588
1.6264e-10,1.1614e-07,8.6775e-06,0.00016742,0.0013595,0.0059955,0.01672,0.033239,0.052597,0.072229,0.09091,0.10818,0.12386,0.13786,0.15017
1.4775e-11,2.1679e-08,2.526e-06,6.4688e-05,0.00064144,0.0033345,0.010751,0.024152,0.041813,0.060951,0.079743,0.097392,0.11359,0.12822,0.14123
1.1007e-12,3.5714e-09,6.8055e-07,2.3793e-05,0.00029119,0.0017806,0.0066052,0.016779,0.032055,0.050124,0.068729,0.086615,0.10325,0.11842,0.13205
6.5926e-14,5.1275e-10,1.6811e-07,8.2853e-06,0.00012719,0.00091745,0.0039024,0.011178,0.023658,0.040026,0.058009,0.075908,0.092858,0.1085,0.12269
2.9976e-15,6.332e-11,3.7714e-08,2.7138e-06,5.3325e-05,0.00045725,0.0022283,0.0071741,0.016823,0.030965,0.047798,0.065382,0.082479,0.098491,0.11317
0,6.6326e-12,7.6092e-09,8.3026e-07,2.138e-05,0.00022047,0.0012338,0.004457,0.011558,0.023198,0.038361,0.055206,0.072198,0.088445,0.10353
0,5.8054e-13,1.3668e-09,2.3553e-07,8.1587e-06,0.00010269,0.0006637,0.0026899,0.0076991,0.016849,0.029953,0.045601,0.062153,0.078439,0.093816
